ship_node_org_cd,ship_node_org_nm,item_type,sort_flg,NEXT_GEN_FLAG,IP_Flag,fulmnt_channel,sales_qty
47482146,ON DEMAND TIRES LLC-Albuquerque-NM-4f32df3f-4b38-45c6-9e1e-c82d0f242296,1P,Others,OTHER,Others,FC,140
646851,"justdoit4less.com, LLC - 646851 - MP",1P,Others,OTHER,Others,FC,34
48218302,Pure Fishing Inc - Kansas City MO,1P,Others,OTHER,Others,FC,8744
49236302,Roller Derby Skate Corporation - Mira Loma CA,1P,Others,OTHER,Others,FC,575
19364,Bonnie Plants Inc - Union Springs AL,1P,Others,OTHER,Others,FC,18106
26175505,Lebanon Seaboard Corp - Binghamton NY,1P,Others,OTHER,Others,FC,855
488085,Fullrich Industries - Carrollton TX,1P,Others,OTHER,Others,FC,78
7042155,US NOVA LLC-Pomona-CA-9e8c99cc-8ac5-4408-82e5-16e0b3566c88,1P,Others,OTHER,Others,FC,50
1523783,"TASTEFUL THOUGHTS, LLC - Cooper City",1P,Others,OTHER,Others,FC,1
816108,Valesan Inc - Miami FL,1P,Others,OTHER,Others,FC,103
49358202,Sound Around Inc - South Gate CA,1P,Others,OTHER,Others,FC,432
1916104,ENCHANTE ACCESSORIES INC-Torrance-CA-4,1P,Others,OTHER,Others,FC,31
3602703,MELODY WHOLESALE INC-Anaheim-CA-3,1P,Others,OTHER,Others,FC,35
44996203,Ashley Furniture Industries I - Leesport PA,1P,Others,OTHER,Others,FC,68
11116089,Qualdepot-Buford-GA-420ec74d-90fb-46b2-9615-18eabb25e50a,1P,Others,OTHER,Others,FC,18
7201143,MACHINEHOME INC-Sumner-WA-b7c95bd1-0e6e-48d9-af01-f2ddc497136d,1P,Others,OTHER,Others,FC,205
7739360,HONGGE LLC-Bloomington-CA-75cd16b9-584a-4570-b868-815893834fe3,1P,Others,OTHER,Others,FC,71
42535167,SIMPLE TIRE LLC-JACKSONVILLE-FL-934ec88a-9e26-491e-a5ae-1f54752fe524,1P,Others,OTHER,Others,FC,16
12569719,Weer Home Inc.-New Castle-DE-197a8e0a-2aac-4d98-b2ef-5fd35a400e46,1P,Others,OTHER,Others,FC,18
83299307,Metra Electronics - Holly Hill FL,1P,Others,OTHER,Others,FC,707
29421,MCI1 Topeka KS FC 4034,WFS,Others,OTHER,IP,FC,1126
24886402,Uniek Inc - Waunakee WI,1P,Others,OTHER,Others,FC,509
68747,Geemo Technology Co Ltd - Menifee CA,1P,Others,OTHER,Others,FC,107
7656802,MOHAWK CARPET DISTRIBUTION INC-Calhoun-GA-2,1P,Others,OTHER,Others,FC,21
42668902,"Foamtex, LLC-Bristol-PA-2",1P,Others,OTHER,Others,FC,30
7082719,SIMONFURNITURE INTERNATIONAL I-East Windsor-NJ-50bfb856-8356-470e-bdf7-901d7eb589ae,1P,Others,OTHER,Others,FC,156
47482180,ON DEMAND TIRES LLC-Portage-WI-5863f29e-2ff2-47f3-bd2f-dad5e03f604c,1P,Others,OTHER,Others,FC,197
66150,Music Video Distributors Inc - Pottstown PA,1P,Others,OTHER,Others,FC,357
6912706,"CARPARTS.COM, INC.-LAs Vegas-NV-ce09e375-1706-4c79-a9c5-2aed8ff07035",1P,Others,OTHER,Others,FC,109
53337501,Standard Sales Inc - Los Angeles CA,1P,Others,OTHER,Others,FC,16
6417704,"M S INTERNATIONAL, INC.-Austell-GA-4",1P,Others,OTHER,Others,FC,5
47608203,BALL BOUNCE AND SPORT INCORPOR-Mansfield-OH-3,1P,Others,OTHER,Others,FC,412
4044018,Wise Tiger LLC-Dayton-NJ-77d36515-3046-4053-80f6-c5bdc0d2de5e,1P,Others,OTHER,Others,FC,40
32679,Ohio Steel Industries Inc - Columbus OH,1P,Others,OTHER,Others,FC,50
61454270,SIMPLE TIRE LLC-Gaylord-MI-7a44d648-1872-453a-ae85-c9c2d597517c,1P,Others,OTHER,Others,FC,79
6996902,GTX TURF FARMS LP-Charlotte-NC-7cdbc0e6-baa8-4b4e-9d3d-98027f3f933e,1P,Others,OTHER,Others,FC,14
856913,Petsworld Inc - Brooklyn NY,1P,Others,OTHER,Others,FC,137
83602302,SNP TRADING INC-Commerce-CA-a3ec52b3-b6a5-4887-8981-511b380bd8d9,1P,Others,OTHER,Others,FC,53
42846004,Cosiest Inc-Tracy-CA-9a9b963d-78b8-472b-94de-b7de05840990,1P,Others,OTHER,Others,FC,2
481408,Lucent Jewelers Inc - Lyndhurst NJ,1P,Others,OTHER,Others,FC,91
83912606,Yahee Technologies Corp - Woodland CA,1P,Others,OTHER,Others,FC,115
3843802,Ingram Book Group LLC - Fort Wayne IN,1P,Others,OTHER,Others,FC,65867
29421,MCI1 Topeka KS FC 4034,1P,Others,OTHER,Others,FC,132311
10547405,39F Inc-Covert-MI-8703f434-b2c7-4e10-af30-3939e0d20018,1P,Others,OTHER,Others,FC,1389
42710816,"Healthcare Sc, LLC-Edison-NJ-16",1P,Others,OTHER,Others,FC,155
26871403,FEINKIND INC-Fontana-CA-d07d025e-629f-4912-b244-2b9beaffa09f,1P,Others,OTHER,Others,FC,6
270772,NATURES MARK LLC-Fullerton-CA-1,1P,Others,OTHER,Others,FC,2
63614503,Amalgamated Textiles Usa Inc - North Arlington NJ,1P,Others,OTHER,Others,FC,3
226972,Bike Usa Inc - Bethlehem PA,1P,Others,OTHER,Others,FC,7
3246907,Hudson&Canal Corp.-Jacksonville-FL-7,1P,Others,OTHER,Others,FC,20
5621610,TOPEAKMART LTD-Kansas City-MO-797de78b-3633-44bf-8ed9-406f216e4dbe,1P,Others,OTHER,Others,FC,112
1525478,Hop City Craft Beer and Wine - The Krog District - Atlanta,1P,Others,OTHER,Others,FC,4
52999302,Broadway Basketeers - Lakewood NJ,1P,Others,OTHER,Others,FC,35
47482130,ON DEMAND TIRES LLC-Murray-KY-fa06bffa-d0f3-4a14-9e62-573d26c0a1ec,1P,Others,OTHER,Others,FC,1315
42535174,SIMPLE TIRE LLC-BYRON-GA-a5dfc4e3-a064-4fed-912d-8380e3425868,1P,Others,OTHER,Others,FC,61
4044038,Wise Tiger LLC-Westampton-NJ-127268c3-b042-4846-9afe-21f1db5f63ee,1P,Others,OTHER,Others,FC,625
92681,Dynacraft Bsc Inc -American Canyon CA,1P,Others,OTHER,Others,FC,90
9054003,Xiaonie Liao-CUCAMONGA-CA-3,1P,Others,OTHER,Others,FC,1
11511160,"Easyhome Co., Ltd.-Port Reading-NJ-64927a64-f83a-454a-80d7-d23510d547a1",1P,Others,OTHER,Others,FC,2
61454224,SIMPLE TIRE LLC-Canoga Park-CA-bf7916ee-75d0-48b6-86a4-72866644486e,1P,Others,OTHER,Others,FC,2665
420912,J World Sports Inc - Oakland NJ,1P,Others,OTHER,Others,FC,222
1525449,14976 N Florida Ave - Tampa,1P,Others,OTHER,Others,FC,76
8306,PHL2n Bethlehem FC 7422,1P,Others,OTHER,Others,DFS,20
42710811,"Healthcare Sc, LLC-East Point-GA-11",1P,Others,OTHER,Others,FC,1
631838,Bush Industries Inc - Erie PA,1P,Others,OTHER,Others,FC,1
26768303,Retail Solutions LLC - Olive Branch MS,1P,Others,OTHER,Others,FC,133
8554802,Starplast Usa LLC - Houston TX,1P,Others,OTHER,Others,FC,676
7739351,HONGGE LLC-Pomona-CA-bbed7bed-51ad-4496-898c-65893e57d2df,1P,Others,OTHER,Others,FC,343
535021,L And V Enterprises LLC - Gilbert AZ,1P,Others,OTHER,Others,FC,3680
22267402,Pacific Play Tents - Los Angeles CA DC 2,1P,Others,OTHER,Others,FC,238
8245711,"Sophio, LLC-Macon-GA-11",1P,Others,OTHER,Others,FC,27
47482145,ON DEMAND TIRES LLC-North Las Vegas-NV-0159cb5b-0919-44cd-b2a1-2aa9dc75a8b5,1P,Others,OTHER,Others,FC,98
73479832,U S P A ACCESSORIES LLC-La Mirada-CA-072761f5-c0e2-4b0f-b9a1-d0ae25318507,1P,Others,OTHER,Others,FC,182
31341,"PHL5s Greencastle, PA FC 3124",WFS,Sort,NEXT_GEN,IP,FC,1242411
81667302,Loloi Inc - Cartersville GA,1P,Others,OTHER,Others,FC,456
813113,Richline Group Inc - Fort Lauderdale FL,1P,Others,OTHER,Others,FC,190
12409739,Garage Hub LLC-Clearwater-FL-94fdd9b8-42b4-463c-b24c-efc028f3e171,1P,Others,OTHER,Others,FC,43
62832661,DELTICOM NORTH AMERICA INC-Las Vegas-NV-61,1P,Others,OTHER,Others,FC,307
43192816,Gerojo LLC-Ontario-CA-eca1d78f-369d-420f-8c0c-6e6cea797921,1P,Others,OTHER,Others,FC,23
35838207,OVER & BACK LLC-Riverside-CA-94d627db-15d4-4b7e-9035-7dd143690be3,1P,Others,OTHER,Others,FC,478
815639,Xtreme Time Inc - Hillside NJ,1P,Others,OTHER,Others,FC,134
76576,"Kuka (HK) Trade Co., Limited-Thomasville-NC-1",1P,Others,OTHER,Others,FC,91
86207179,"ALVANTOR INDUSTRY CO., LTD.-Kent-WA-11c2c841-4182-4069-b70c-09d2bbffa760",1P,Others,OTHER,Others,FC,10
53830103,VANDERBILT HOME PRODUCTS LLC-ONTARIO-CA-3,1P,Others,OTHER,Others,FC,20
772512,Budge Industries LLC - Henderson KY,1P,Others,OTHER,Others,FC,350
63360536,COMPTREE INC-Ontario-CA-ef09c96e-d399-41be-80b7-62a47f2cfbdd,1P,Others,OTHER,Others,FC,340
28601203,"NATIONAL ENTERTAINMENT COLLECTIBLES ASSOCIATION, INC.-New Berlin-WI-3",1P,Others,OTHER,Others,FC,276
8511,KS1 Edgerton KS Jet FC 9202,WFS,Others,OTHER,Others,FC,1
865506,Healthline Trading LLC - Brooklyn NY,1P,Others,OTHER,Others,FC,9725
625700,Cafepress Inc - 625700 - MP,1P,Others,OTHER,Others,FC,1483
62832683,DELTICOM NORTH AMERICA INC-Centerpoint-AL-83,1P,Others,OTHER,Others,FC,2526
82840002,PRO-MART INDUSTRIES INC-Irvine-CA-1,1P,Others,OTHER,Others,FC,491
1525372,702 E Virginia Ave - Phoenix,1P,Others,OTHER,Others,FC,62
285275,Steve Silver Company - Forney TX,1P,Others,OTHER,Others,FC,284
78255202,Gillyboo Corporation - Fontana CA,1P,Others,OTHER,Others,FC,783
423687,"Needleart World (north America), LLC-Tucker-GA-1",1P,Others,OTHER,Others,FC,1552
81667303,Loloi Inc.-Dallas-TX-3,1P,Others,OTHER,Others,FC,290
501263,Back To The Roots Inc - New Lenox IL,1P,Others,OTHER,Others,FC,75
522490,Deer Stags Concepts Inc - Auburn WA,1P,Others,OTHER,Others,FC,6
25602401,Kenney Manufacturing Co - Jonesboro AR,1P,Others,OTHER,Others,FC,3677
25583102,Geo Global Partners LLC - Aurora OH,1P,Others,OTHER,Others,FC,149
139985,Green Circle Growers - Oberlin OH,1P,Others,OTHER,Others,FC,2816
6659502,Kumho Tire Usa Inc - Kalamazoo MI,1P,Others,OTHER,Others,FC,7624
4494562,C&Q INTERNATIONAL CORP-Lakewood-WA-9647e48c-3baf-41ac-a982-6188db76c5c6,1P,Others,OTHER,Others,FC,179
29706405,Synnex Corporation - Southaven MS,1P,Others,OTHER,Others,FC,4
44996205,Ashley Furniture Industries I - Advance NC,1P,Others,OTHER,Others,FC,90
492256,Scott Kennedy Fine Art LTD - Berthoud CO,1P,Others,OTHER,Others,FC,4
43162013,Safavieh Intl LLC - Riverside CA - L60,1P,Others,OTHER,Others,FC,992
63329003,"SUPER-SPARKLY SAFETY STUFF, LL-Dallas-TX-67225a00-8620-4fb7-9978-6632574ed537",1P,Others,OTHER,Others,FC,5
43782,Everyone Designs LLC - Corinth MS,1P,Others,OTHER,Others,FC,14
9718763,Henkey Inc-Ontario-CA-ae49d885-7e94-41a0-8b02-7c4f5f1ae016,1P,Others,OTHER,Others,FC,15
67849508,Medline Industries Inc - Mcdonough GA,1P,Others,OTHER,Others,FC,8
82058902,DBV Distribution inc.-Las Vegas-NV-2,1P,Others,OTHER,Others,FC,1
72142210,Integrated Supply Network LLC - Somerset NJ,1P,Others,OTHER,Others,FC,197
3477318,Cocam International Enterprises Ltd.-Doraville-GA-18,1P,Others,OTHER,Others,FC,3
336474,Nine Stars Group Usa Inc - Pomona CA,1P,Others,OTHER,Others,FC,504
211972,Luxury Home 1 Inc - Paterson - NJ DC1,1P,Others,OTHER,Others,FC,732
47482242,ON DEMAND TIRES LLC-Hunker-PA-86b1ea12-e8cc-405e-a2a5-f02e171ccbf3,1P,Others,OTHER,Others,FC,2282
42838612,Wayli International LLC-Burlington-NJ-0a08f5b0-e0f3-41b4-8740-8f649a20f4c7,1P,Others,OTHER,Others,FC,11
83559265,Carrolls LLC - Kansas City KS,1P,Others,OTHER,Others,FC,342
263806,Crystal Art Of Florida Inc - San Diego CA,1P,Others,OTHER,Others,FC,1467
470484,Innocor Inc - Baldwyn MS,1P,Others,OTHER,Others,FC,38
59745,New Vision International Inc - Ontario CA,1P,Others,OTHER,Others,FC,60
88307,"Sweetnight Home Co., Ltd-Ontario-CA-1",1P,Others,OTHER,Others,FC,312
53742303,Winix America Incorporated - Vernon CA,1P,Others,OTHER,Others,FC,24
6544002,Leadpro Inc - Ontario CA,1P,Others,OTHER,Others,FC,6
79914818,SERTA SIMMONS BEDDING LLC-Lavergne-TN-14,1P,Others,OTHER,Others,FC,11
455892,Richfield Window Coverings - Lewisville TX,1P,Others,OTHER,Others,FC,1291
43162002,Safavieh Intl LLC - Easton PA DC 1 - L21,1P,Others,OTHER,Others,FC,560
7201131,MACHINEHOME INC-Austell-GA-bf7aa4cf-431e-40cf-a728-d7d5ac654b91,1P,Others,OTHER,Others,FC,302
52725467,Goodyear Tire And Rubber Co - Santa Ana CA,1P,Others,OTHER,Others,FC,484
12409729,Garage Hub LLC-Spokane-WA-8ba76a7d-e7ec-488c-8513-9a104eb5a37b,1P,Others,OTHER,Others,FC,104
47482157,ON DEMAND TIRES LLC-Bellmead-TX-8f67c950-c72d-4dd1-94c9-ef9e0cd41744,1P,Others,OTHER,Others,FC,685
1808503,SIMPSON NURSERIES LAA-Smithville-TN-26ba439f-7874-46b8-9e49-429a8e730499,1P,Others,OTHER,Others,FC,366
621303,G And J Holdings LLC - Braintree MA,1P,Others,OTHER,Others,FC,130
47482150,ON DEMAND TIRES LLC-Garden City-ID-8e09902a-3925-4626-a6cc-d368286b41cc,1P,Others,OTHER,Others,FC,85
52725408,Goodyear Tire And Rubber Co - Forney TX,1P,Others,OTHER,Others,FC,2013
50631,Ecworld Enterprises Inc - Valencia CA,1P,Others,OTHER,Others,FC,34
7669102,"B&B Goods, Inc.-Hammond-IN-2",1P,Others,OTHER,Others,FC,686
251405,Visual Land Inc - Cerritos CA,1P,Others,OTHER,Others,FC,141
5845311,BISSELL INTL TRADING CO BV-Lancaster-TX-9,1P,Others,OTHER,Others,FC,876
483891,World Tech Toys Inc - Valencia CA,1P,Others,OTHER,Others,FC,65
3918203,Sky Home Corporation-FORT LAWN-SC-3,1P,Others,OTHER,Others,FC,5
11116078,Qualdepot-Port Reading-NJ-2d625971-5904-4990-b868-140bbfbcd96a,1P,Others,OTHER,Others,FC,1
449883,Yvolution Usa Inc - Anaheim CA,1P,Others,OTHER,Others,FC,100
665813,Surgical Appliance Industries - Cincinnati OH,1P,Others,OTHER,Others,FC,1045
42239802,"TRUE TIMBER OUTDOORS HOLDING COMPANY, LLC-Inman-SC-2",1P,Others,OTHER,Others,FC,199
11116062,Qualdepot-Bell Gardens-CA-4dd8749d-8960-4192-908d-ebc2ebc20e47,1P,Others,OTHER,Others,FC,50
29194803,METROLINA GREENHOUSES INC-York-SC-2,1P,Others,OTHER,Others,FC,4080
362541,Distribution Solutions - Plainwell MI,1P,Others,OTHER,Others,FC,1420
27342741,HUMBLE CREW INC-Cranbury-NJ-1cb434f8-b9f9-44ab-bc28-3b8acc9d22d6,1P,Others,OTHER,Others,FC,512
43181209,Pratt Retail Specialties LLC - Dallas TX,1P,Others,OTHER,Others,FC,2831
4178310,SHELTERLOGIC CORP-Puyallup-WA-9,1P,Others,OTHER,Others,FC,111
42668909,"Foamtex, LLC-Lansdale-PA-2ea653d3-5fd4-48c5-92de-e545510f3f27",1P,Others,OTHER,Others,FC,55
291802,Gleason Industrial Products In - Lincoln IL,1P,Others,OTHER,Others,FC,22
9339821,Nexware E-Commerce LLC-Katy-TX-94fed486-85d0-4929-b925-1ac6e1a7b581,1P,Others,OTHER,Others,FC,88
11116082,Qualdepot-Eastvale-CA-ca9d6957-9d39-45d4-9253-a92eb6b122a2,1P,Others,OTHER,Others,FC,5
114656,"Ride Control, LLC-Chickasha-OK-f27be069-d482-4dfb-b23f-ab16708acd96",1P,Others,OTHER,Others,FC,121
50126333,"BACK TO THE ROOTS, INC.-Indianapolis-IN-2ae1e7a6-1987-47c8-affe-4c6b1e31945f",1P,Others,OTHER,Others,FC,3
39931106,EVERYTHING MARY LLC-Memphis-TN-87410dca-2d14-4b64-9dcf-eb5876d668c4,1P,Others,OTHER,Others,FC,153
9365503,"K1 International Group, LLC-Miami-FL-98cad487-2108-447d-aa99-a628d84100b2",1P,Others,OTHER,Others,FC,239
338210,Melnor Inc - Winchester VA,1P,Others,OTHER,Others,FC,55
1525087,1322 W 12th St - Los Angeles,1P,Others,OTHER,Others,FC,1
4494519,C&Q INTERNATIONAL CORP-Florence-NJ-19,1P,Others,OTHER,Others,FC,442
10547426,39F Inc-ONTARIO-CA-ab45acd8-6acc-4f91-bd51-5278a3437c12,1P,Others,OTHER,Others,FC,19
62832652,DELTICOM NORTH AMERICA INC-Jackson-MS-52,1P,Others,OTHER,Others,FC,233
54653105,GITI TIRE USA LTD-Fort Worth-TX-eefd19d5-b93c-4448-a975-4096ff5036dc,1P,Others,OTHER,Others,FC,1272
60574402,Pulsar Products Inc - Cary IL,1P,Others,OTHER,Others,FC,11
653121,Orthotic Shop Inc - 653121 - MP,1P,Others,OTHER,Others,FC,230
1525453,99 Ranch Market - Daly City,1P,Others,OTHER,Others,FC,93
655012,E-Sceptre Inc - City of Industry CA,1P,Others,OTHER,Others,FC,582
77029,Ani-logics Outdoors LLC - Worthington MN,1P,Others,OTHER,Others,FC,16
423721,Wexford Home Corp.-WILLOWBROOK-IL-9fb84bcb-2908-41c1-9efb-9e16202181cd,1P,Others,OTHER,Others,FC,308
42846019,Cosiest Inc-Pooler-GA-8798fc5f-4edb-4aec-b454-32449fd3c64a,1P,Others,OTHER,Others,FC,602
43148918,Verona Sky International Tradi-Bridgewater-NJ-97d6588d-4b37-49aa-af3a-4462f7fd4733,1P,Others,OTHER,Others,FC,1
77450202,Atlas International Inc - Colton CA,1P,Others,OTHER,Others,FC,3
74095,Major Label Group LLC-La Palma-CA-1,1P,Others,OTHER,Others,FC,10
17870017,Sp Richards Co - Tukwila WA,1P,Others,OTHER,Others,FC,3547
61454240,SIMPLE TIRE LLC-Waco-TX-6fc6df9c-7ff0-455c-814a-3184b14c5711,1P,Others,OTHER,Others,FC,890
85391,Olipop Inc.-Bonner-MT-1,1P,Others,OTHER,Others,FC,767
7739341,HONGGE LLC-Houston-TX-87a80fa3-9e38-416a-a9f7-53e718bd21a8,1P,Others,OTHER,Others,FC,17
8556,LAX2n Chino FC 7049,1P,Others,OTHER,Others,FC,130683
61454212,SIMPLE TIRE LLC-Edenton-NC-82489cee-d6b3-4c4a-a2da-c9a99bf700b2,1P,Others,OTHER,Others,FC,5747
42932905,Dna Motor Inc.-Burlington-NJ-5,1P,Others,OTHER,Others,FC,20
736093,Mas Us Holdings Incorporated - Siler City NC,1P,Others,OTHER,Others,FC,352
61454292,SIMPLE TIRE LLC-Knoxville-TN-e50d37ba-e538-472c-bfd9-c99792347db7,1P,Others,OTHER,Others,FC,1994
4456803,Sinowell Inc - Ontario CA,1P,Others,OTHER,Others,FC,127
7082722,SIMONFURNITURE INTERNATIONAL I-Bolingbrook-IL-66978e40-9f4b-4871-9023-0cb67bdd7f95,1P,Others,OTHER,Others,FC,12
840483,Bambini Infant Wear Inc - Santa Ana CA,1P,Others,OTHER,Others,FC,631
83559285,Carrolls LLC - Albany GA,1P,Others,OTHER,Others,FC,4
23104202,Whynter LLC - Brea CA,1P,Others,OTHER,Others,FC,30
787341,Tasharina Corp - Florence KY,1P,Others,OTHER,Others,FC,8165
42838605,Wayli International LLC-Chino-CA-54f0c84f-79a7-4af5-9c4a-f44630e497b8,1P,Others,OTHER,Others,FC,3877
42959418,Hengjian Home Furnishing (Hong-Houston-TX-6e856ea5-9a71-4fc9-b521-a937a9fa2fc0,1P,Others,OTHER,Others,FC,13178
46915002,NITE IZE INC-Niwot-CO-2,1P,Others,OTHER,Others,FC,381
635206,American Exchange Time LLC - Riverside CA,1P,Others,OTHER,Others,FC,157
17870023,Sp Richards Co - Houston TX,1P,Others,OTHER,Others,FC,1028
7201149,MACHINEHOME INC-Rincon-GA-70169c69-aa35-4448-b7fd-3b97b1719612,1P,Others,OTHER,Others,FC,1
86207131,"ALVANTOR INDUSTRY CO., LTD.-Ontario-CA-707f75f1-44ab-4ea8-a27e-4193ed7213ee",1P,Others,OTHER,Others,FC,56
4178308,Shelterlogic Corp - Bloomingdale GA,1P,Others,OTHER,Others,FC,13
75664204,AMERICANFLAT CORPORATION-Edison-NJ-ed9e2f55-ab36-41ae-ba93-f8bee407a3ad,1P,Others,OTHER,Others,FC,2100
6912704,Us Auto Parts Network Inc - Grand Prairie TX,1P,Others,OTHER,Others,FC,91
8199806,Meituxiuxiu Inc-Santa Fe Springs-CA-6,1P,Others,OTHER,Others,FC,965
12569705,Weer Home Inc.-Lithia Springs-GA-8c2f6570-bc93-4f01-93d0-b89eba8d716d,1P,Others,OTHER,Others,FC,388
57276,Reliable Map Company Of Florid - Clearwater FL,1P,Others,OTHER,Others,FC,473
11116022,Qualdepot-Rincon-GA-5792dbd2-1b4f-4c94-957c-61c2f2b7710f,1P,Others,OTHER,Others,FC,10
34773,Cocam International Enterprise - Eastvale CA,1P,Others,OTHER,Others,FC,157
792611,Supermats Inc - Elk River MN,1P,Others,OTHER,Others,FC,46
8058305,KWIK TEK INC-Denver-CO-4,1P,Others,OTHER,Others,FC,2
42928802,Sumkea Inc-Rancho Cucamonga-CA-2,1P,Others,OTHER,Others,FC,1
63405002,AC PACIFIC CORPORATION-Walterboro-SC-97d0f4df-343a-4347-9cf7-a7e9a4cfc775,1P,Others,OTHER,Others,FC,3
421027,Galaxy Active LLC - Sole MBR-Fontana-CA-1,1P,Others,OTHER,Others,FC,160
824002,Uboxes LLC - Miramar FL,1P,Others,OTHER,Others,FC,495
26512303,Land N Sea Distributing Inc - Kent WA,1P,Others,OTHER,Others,FC,97
STORE,STORE,WFS,Others,OTHER,Others,SFS,7
3843804,Ingram Book Group LLC - Chambersburg PA,1P,Others,OTHER,Others,FC,81044
5926,ATL2n Carrollton FC 7005,WFS,Others,OTHER,Others,FC,131863
5000708,Wyeth K Killip - S. El Monte CA,1P,Others,OTHER,Others,FC,980
43127614,Cofree-ONTARIO-CA-14,1P,Others,OTHER,Others,FC,2468
42932902,Dna Motor Inc.-Pasadena-TX-2,1P,Others,OTHER,Others,FC,205
42722002,Toswin Inc.-chino-CA-eccafd25-402c-4884-880d-412c69b6a240,1P,Others,OTHER,Others,FC,688
9357206,INNOVATIVE TECHNOLOGY ELECTRON-Denver-CO-c5f6bafa-4ff2-43df-901c-b3cd7f7125ac,1P,Others,OTHER,Others,FC,365
83559250,Carrolls LLC - Memphis TN,1P,Others,OTHER,Others,FC,227
89514,"Pre Sales, Inc.-Wyckoff-NJ-1",1P,Others,OTHER,Others,FC,19
1523613,La Vela Coffee Roasters and Catering - Miami Gardens,1P,Others,OTHER,Others,FC,1
48442303,Kent International Inc - Compton CA,1P,Others,OTHER,Others,FC,1414
47482238,ON DEMAND TIRES LLC-Huntingdon Valley-PA-3a2825b1-0b70-4cb8-b669-19b623541323,1P,Others,OTHER,Others,FC,784
47482171,ON DEMAND TIRES LLC-Kirksville-MO-983a1d9a-1dff-4f81-82bd-eadd75427230,1P,Others,OTHER,Others,FC,243
35631,Izzo Golf Inc - Macedon NY,1P,Others,OTHER,Others,FC,42
488734,L And B Holdings Inc - San Diego CA,1P,Others,OTHER,Others,FC,524
3246909,Hudson&Canal Corp.-Lathrop-CA-9,1P,Others,OTHER,Others,FC,9
5832702,INDECOR HOME LLC-Fontana-CA-62e67cc5-3654-4039-973a-938a41e8cfe5,1P,Others,OTHER,Others,FC,6
8245729,"Sophio, LLC-Carson-CA-29",1P,Others,OTHER,Others,FC,4449
90536,Vizari Sports LLC-TORRANCE-CA-1,1P,Others,OTHER,Others,FC,750
8291507,"ALTMAN SPECIALTY PLANTS, LLC-Granville-IL-7",1P,Others,OTHER,Others,FC,462
236943,Prevue Pet Products Inc - Chicago IL,1P,Others,OTHER,Others,FC,226
1525532,Liquor 21 - Fort Worth,1P,Others,OTHER,Others,FC,21
50100,1perfectchoice Inc - Walnut CA,1P,Others,OTHER,Others,FC,4
39037,Advanced Purification Engineer - City Of Industry CA,1P,Others,OTHER,Others,FC,9
427108,"Healthcare Sc, LLC-Winnsboro-SC-1",1P,Others,OTHER,Others,FC,1
75207603,Fitueyes Inc-Buford-GA-3,1P,Others,OTHER,Others,FC,1118
105166,Gewnee Inc.-Rancho Cucamonga-CA-f4d3fe90-fc9a-4eac-a435-d1e802392bd7,1P,Others,OTHER,Others,FC,84
83559259,Carrolls LLC - Pflugerville TX,1P,Others,OTHER,Others,FC,136
54292108,LIFESTYLE SOLUTIONS-Ladson-SC-8097eaa4-5f55-417a-b930-87af2762857f,1P,Others,OTHER,Others,FC,126
86207142,"ALVANTOR INDUSTRY CO., LTD.-Austell-GA-00453e8f-4315-4033-8369-f0c60ae26440",1P,Others,OTHER,Others,FC,926
55482112,BRAND NETWORK INC (THE).-MANSFIELD-MA-11,1P,Others,OTHER,Others,FC,60
10516608,Gewnee Inc.-Cypress-TX-085adbb6-e451-40af-95e1-9344e3d9bdb1,1P,Others,OTHER,Others,FC,90
456764,North Atlantic Imports LLC - Logan UT DC 1,1P,Others,OTHER,Others,FC,208
42535106,SIMPLE TIRE LLC-Dallas-TX-6,1P,Others,OTHER,Others,FC,4
63360539,COMPTREE INC-Jackson Township-NJ-8d7cbe49-4bce-4434-831e-111de06f6b7f,1P,Others,OTHER,Others,FC,202
37838,Avanti Linens Inc - Moonachie NJ,1P,Others,OTHER,Others,FC,171
42957202,"Insignian Us, Inc.-Atlanta-GA-d3d83680-9a6b-4e50-8e14-9b956c51be6f",1P,Others,OTHER,Others,FC,31
45429,Riley Arts Foundation The - Los Angeles CA,1P,Others,OTHER,Others,FC,4
53700605,VOSS USA INC-Jacksonville-FL-3de18acd-8bbc-4d32-b2f5-11c8592b782b,1P,Others,OTHER,Others,FC,24
436282,Washington Shoe Company - Kent WA,1P,Others,OTHER,Others,FC,267
3166920,GOLD WING TRADING INC-Ontario-CA-6de9c49c-1a1b-4cb5-8d13-fb608491c619,1P,Others,OTHER,Others,FC,260
26512301,Land N Sea Distributing Inc - Pompano Beach FL,1P,Others,OTHER,Others,FC,217
61454296,SIMPLE TIRE LLC-Huntsville-AL-cbae6b2f-d2b2-4b7c-a292-b828234cdb51,1P,Others,OTHER,Others,FC,664
3246916,HUDSON&CANAL CORP.-Delano-CA-33979ad7-b5ef-4c3e-8af4-8e738bcbf813,1P,Others,OTHER,Others,FC,106
1149402,Allen Company Inc - Lafayette TN,1P,Others,OTHER,Others,FC,1694
83298502,MAINSTREAM INTERNATIONAL INC.-erlanger-KY-2,1P,Others,OTHER,Others,FC,27
42838614,Wayli International LLC-Hardeeville-SC-cec7cb2b-f73a-4d96-9829-4f9f13447235,1P,Others,OTHER,Others,FC,5
42535129,SIMPLE TIRE LLC-Memphis-TN-29,1P,Others,OTHER,Others,FC,4
98026801,Lifetime Products - Clearfield UT,1P,Others,OTHER,Others,FC,3776
